uid,Cond,ResponseRegion,LatentPOPRegion,JointMass,ResponseMass,PosteriorGivenResponse
PG,S6C4NR,Tail,Tail,0.267032244109842,0.27302013100493,0.978067965636642
PG,S6C4R,Central,Central,0.657975127072702,0.688092156044461,0.956231111331238
PG,S6C4R,Central,Shoulder,0.0301169677052129,0.688092156044461,0.043768799630477
PG,S6C4R,Central,Tail,6.12665457574289e-08,0.688092156044461,8.90382853797133e-08
PG,S6C4R,Shoulder,Central,0.0826268449633637,0.201030174352714,0.411017128296334
PG,S6C4R,Shoulder,Shoulder,0.116216266077846,0.201030174352714,0.578103592916062
PG,S6C4R,Shoulder,Tail,0.00218706331150398,0.201030174352714,0.0108792787876048
PG,S6C4R,Tail,Central,2.11874437214519e-06,0.110877669602825,1.91088465309088e-05
PG,S6C4R,Tail,Shoulder,0.00307839385963376,0.110877669602825,0.0277638759063108
PG,S6C4R,Tail,Tail,0.107797156998819,0.110877669602825,0.972217015247158
PG,S6C6NR,Central,Central,0.376483029538917,0.398850913068939,0.943919186851265
PG,S6C6NR,Central,Shoulder,0.0223676552858741,0.398850913068939,0.0560802408944417
PG,S6C6NR,Central,Tail,2.28244147518746e-07,0.398850913068939,5.72254293621976e-07
PG,S6C6NR,Shoulder,Central,0.0490516105171185,0.180850312221745,0.271227679479895
PG,S6C6NR,Shoulder,Shoulder,0.123624184856185,0.180850312221745,0.68357186303669
PG,S6C6NR,Shoulder,Tail,0.0081745168484413,0.180850312221745,0.0452004574834149
PG,S6C6NR,Tail,Central,1.27379308184018e-06,0.420298774709315,3.03068473783002e-06
PG,S6C6NR,Tail,Shoulder,0.00862746447819123,0.420298774709315,0.0205269798470341
PG,S6C6NR,Tail,Tail,0.411670036438042,0.420298774709315,0.979469989468228
YL,S2C2NR,Central,Central,0.636249136071866,0.684979030114467,0.928859290722436
YL,S2C2NR,Central,Shoulder,0.0487298611446668,0.684979030114467,0.0711406612499123
YL,S2C2NR,Central,Tail,3.28979340302897e-08,0.684979030114467,4.80276513352418e-08
YL,S2C2NR,Shoulder,Central,0.0979568790093131,0.29437024253022,0.332767599630105
YL,S2C2NR,Shoulder,Shoulder,0.195204397814544,0.29437024253022,0.66312544412333
YL,S2C2NR,Shoulder,Tail,0.00120896570636245,0.29437024253022,0.00410695624656539
YL,S2C2NR,Tail,Central,2.20345611786661e-06,0.0206507273553122,0.000106701138412919
YL,S2C2NR,Tail,Shoulder,0.00580158809663467,0.0206507273553122,0.280938680600143
YL,S2C2NR,Tail,Tail,0.0148469358025596,0.0206507273553122,0.718954618261445
YL,S4C2NR,Central,Central,0.593368304663132,0.640709069234686,0.926111917491503
YL,S4C2NR,Central,Shoulder,0.0473406700586972,0.640709069234686,0.0738879349955896
YL,S4C2NR,Central,Tail,9.45128573736097e-08,0.640709069234686,1.475129070461e-07
YL,S4C2NR,Shoulder,Central,0.0951038187167731,0.286497863611414,0.331952976954011
YL,S4C2NR,Shoulder,Shoulder,0.189099049818409,0.286497863611414,0.660036509294498
YL,S4C2NR,Shoulder,Tail,0.00229499507623195,0.286497863611414,0.00801051375149076
YL,S4C2NR,Tail,Central,3.41804993824745e-06,0.0727930671538991,4.69557070733262e-05
YL,S4C2NR,Tail,Shoulder,0.00682528621765302,0.0727930671538991,0.0937628607298962
YL,S4C2NR,Tail,Tail,0.0659643628863078,0.0727930671538991,0.90619018356303
YL,S4C2R,Central,Central,0.635451159348621,0.685385629214185,0.92714397889723
YL,S4C2R,Central,Shoulder,0.0499344183203606,0.685385629214185,0.0728559458966361
YL,S4C2R,Central,Tail,5.15452033109479e-08,0.685385629214185,7.52061337644999e-08
YL,S4C2R,Shoulder,Central,0.101644038930262,0.296949860281107,0.34229360752701
YL,S4C2R,Shoulder,Shoulder,0.194139017241562,0.296949860281107,0.653777095762161
YL,S4C2R,Shoulder,Tail,0.00116680410928338,0.296949860281107,0.00392929671082797
YL,S4C2R,Tail,Central,3.64969244367021e-06,0.0176645105047063,0.000206611581039726
YL,S4C2R,Tail,Shoulder,0.00607141452038261,0.0176645105047063,0.343706921217264
YL,S4C2R,Tail,Tail,0.01158944629188,0.0176645105047063,0.656086467201697
YL,S4C4NR,Central,Central,0.544974850674556,0.58933296687913,0.924731656470066
YL,S4C4NR,Central,Shoulder,0.0443579722807814,0.58933296687913,0.0752680993152028
YL,S4C4NR,Central,Tail,1.43923792192996e-07,0.58933296687913,2.44214731368514e-07
YL,S4C4NR,Shoulder,Central,0.0875828497059479,0.274478521679795,0.319088171890264
YL,S4C4NR,Shoulder,Shoulder,0.183303306316237,0.274478521679795,0.667823861752206
YL,S4C4NR,Shoulder,Tail,0.00359236565760977,0.274478521679795,0.0130879663575301
YL,S4C4NR,Tail,Central,3.15167112407827e-06,0.136188511441075,2.31419749781311e-05
YL,S4C4NR,Tail,Shoulder,0.00769220590662849,0.136188511441075,0.0564820470187511
YL,S4C4NR,Tail,Tail,0.128493153863322,0.136188511441075,0.943494811006271
YL,S6C2NR,Central,Central,0.570992080483202,0.618635505261778,0.922986274836561
YL,S6C2NR,Central,Shoulder,0.0476432042707473,0.618635505261778,0.0770133687211938
YL,S6C2NR,Central,Tail,2.20507828487034e-07,0.618635505261778,3.56442245250254e-07
YL,S6C2NR,Shoulder,Central,0.0967361592462029,0.284650847906693,0.339841458255246
YL,S6C2NR,Shoulder,Shoulder,0.185037174602853,0.284650847906693,0.650049616797582
YL,S6C2NR,Shoulder,Tail,0.00287751405763762,0.284650847906693,0.0101089249471719
YL,S6C2NR,Tail,Central,6.51068705713765e-06,0.0967136468315282,6.73192178191671e-05
YL,S6C2NR,Tail,Shoulder,0.00764995624750519,0.0967136468315282,0.0790990361559952
YL,S6C2NR,Tail,Tail,0.0890571798969658,0.0967136468315282,0.920833644626186
YL,S6C2R,Central,Central,0.630472100380935,0.681900623378392,0.924580618884522
YL,S6C2R,Central,Shoulder,0.051428422314534,0.681900623378392,0.075419233465044
YL,S6C2R,Central,Tail,1.00682923132422e-07,0.681900623378392,1.47650434213715e-07
YL,S6C2R,Shoulder,Central,0.10650992139024,0.299856229212342,0.355203297493664
YL,S6C2R,Shoulder,Shoulder,0.192144267251969,0.299856229212342,0.640787979481668
YL,S6C2R,Shoulder,Tail,0.00120204057013362,0.299856229212342,0.00400872302466793
YL,S6C2R,Tail,Central,7.15816197572083e-06,0.0182431474092655,0.000392375384309249
YL,S6C2R,Tail,Shoulder,0.00655664328658199,0.0182431474092655,0.359403075548902
YL,S6C2R,Tail,Tail,0.0116793459607078,0.0182431474092655,0.640204549066789
YL,S6C4NR,Central,Central,0.415861012153645,0.453632444094341,0.916735602948098
YL,S6C4NR,Central,Shoulder,0.0377708989150571,0.453632444094341,0.0832632220353313
YL,S6C4NR,Central,Tail,5.33025638872933e-07,0.453632444094341,1.17501657082111e-06
YL,S6C4NR,Shoulder,Central,0.0712450083419098,0.24499337888837,0.290803811373091
YL,S6C4NR,Shoulder,Shoulder,0.166501019482695,0.24499337888837,0.679614364429661
YL,S6C4NR,Shoulder,Tail,0.00724735106376564,0.24499337888837,0.0295818241972484
YL,S6C4NR,Tail,Central,4.82199434975291e-06,0.301374177017287,1.60000249439962e-05
YL,S6C4NR,Tail,Shoulder,0.0105014483609608,0.301374177017287,0.0348452162189013
YL,S6C4NR,Tail,Tail,0.290867906661977,0.301374177017287,0.965138783756155
YL,S6C4R,Central,Central,0.597116148240475,0.646422016348895,0.923724955429414
YL,S6C4R,Central,Shoulder,0.0493057002285823,0.646422016348895,0.0762747848643362
YL,S6C4R,Central,Tail,1.67879837577233e-07,0.646422016348895,2.59706249681048e-07
YL,S6C4R,Shoulder,Central,0.101028868376652,0.291329164628627,0.346785974914112
YL,S6C4R,Shoulder,Shoulder,0.188158662629285,0.291329164628627,0.645862774738469
YL,S6C4R,Shoulder,Tail,0.00214163362268947,0.291329164628627,0.00735125034741897
YL,S6C4R,Tail,Central,6.79506286389233e-06,0.0622488190224783,0.000109159707294023
YL,S6C4R,Tail,Shoulder,0.0071697650518706,0.0622488190224783,0.11517913374841
YL,S6C4R,Tail,Tail,0.0550722589077438,0.0622488190224783,0.884711706544296
YL,S6C6NR,Central,Central,0.35574137365802,0.389687004313161,0.91289001101032
YL,S6C6NR,Central,Shoulder,0.0339449765160593,0.389687004313161,0.0871083103627967
YL,S6C6NR,Central,Tail,6.54139081758079e-07,0.389687004313161,1.67862688392964e-06
YL,S6C6NR,Shoulder,Central,0.0613661440131482,0.229624486462721,0.267245645089819
YL,S6C6NR,Shoulder,Shoulder,0.159317500688411,0.229624486462721,0.693817559018367
YL,S6C6NR,Shoulder,Tail,0.00894084176116172,0.229624486462721,0.0389367958918146
YL,S6C6NR,Tail,Central,4.1675568074129e-06,0.380688509224117,1.09474194950271e-05
YL,S6C6NR,Tail,Shoulder,0.0116065182665576,0.380688509224117,0.0304882285262903
YL,S6C6NR,Tail,Tail,0.369077823400752,0.380688509224117,0.969500824054215
