ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,0.0524477111898705,-0.0524477111898705,954.59480000136,6.86128695725061
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,1.50024131533729,1.50024131533729,991.00560000079,6.89872018517254
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,3.87481802870423,3.87481802870423,1894.22939999349,7.54656738573242
YILIU,2,-1.21868993799503,Early,R,100ms,100,Grouped,3.36119432957372,-3.36119432957372,810.639299998002,6.69782319562198
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,6.44120483709861,6.44120483709861,1074.84919999843,6.9799356516505
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,19.8086635293976,19.8086635293976,1182.76300000434,7.07560850578828
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,0.348727113287396,-0.348727113287396,954.041699995287,6.86070738117989
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Grouped,13.5827671695652,-13.5827671695652,1226.6168999995,7.11201517101927
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,4.72435309310964,4.72435309310964,1197.50180000119,7.08799283241646
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,30.9977051012163,-30.9977051012163,1425.39679999754,7.26220551007966
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Grouped,19.1320602549526,19.1320602549526,1143.54179999646,7.04188556722977
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Grouped,6.49104355949743,6.49104355949743,860.230600002978,6.75720049284292
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Grouped,2.87464682645003,-2.87464682645003,903.596599993762,6.806383021853
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Grouped,33.1998021236195,33.1998021236195,1278.13370000513,7.15315624605798
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,166.229886243728,-166.229886243728,1605.62240000581,7.38126674855933
